bootstrap_index,accuracy,macro_f1,target_recall,target_miss_rate,ti_to_target_intrusion,metallic_to_target_intrusion
4336,-0.013499480789200416,-0.013565399774535858,0.10491367861885792,-0.10491367861885792,0.04752206381534284,0.041666666666666664
4337,0.009865005192107978,0.00895278153377066,0.1301460823373174,-0.1301460823373174,0.025797691785471828,0.0662878787878788
4338,-0.004413291796469321,-0.004577358437142094,0.08366533864541832,-0.08366533864541832,0.03122878479293957,0.04734848484848484
4339,0.004153686396677014,0.0031745217813526163,0.07968127490039845,-0.07968127490039845,0.028513238289205708,0.04734848484848485
4340,-0.0002596053997923435,-0.0076143801080658475,0.07171314741035857,-0.07171314741035857,0.022403258655804486,0.07954545454545454
4341,0.0163551401869159,0.016121632656455647,0.12350597609561753,-0.12350597609561753,0.0285132382892057,0.026515151515151516
4342,0.02466251298027,0.02334887088012753,0.10225763612217793,-0.10225763612217793,0.020366598778004074,0.0303030303030303
4343,0.022845275181723784,0.0212540670236665,0.09561752988047807,-0.09561752988047807,0.009504412763068576,0.0321969696969697
4344,0.0007788161993769194,-0.0021646667451861537,0.0690571049136786,-0.0690571049136786,0.03054989816700611,0.03219696969696969
4345,-0.0046728971962616645,-0.006977012613680851,0.0849933598937583,-0.0849933598937583,0.0441276306856755,0.05113636363636363
4346,0.016874350986500513,0.019691602973407107,0.11686586985391763,-0.11686586985391763,0.02851323828920571,0.03787878787878788
4347,0.002855659397715408,-0.002794731697526235,0.07304116865869852,-0.07304116865869852,0.029192124915139173,0.04734848484848484
4348,0.00623052959501554,0.005102207170090689,0.07569721115537846,-0.07569721115537846,0.014935505770536322,0.04924242424242424
4349,-0.026739356178608453,-0.02476020154270253,0.1035856573705179,-0.1035856573705179,0.07331975560081466,0.05492424242424243
4350,-0.002855659397715519,-0.0072431804056995635,0.06108897742363876,-0.06108897742363876,0.04005431093007469,0.034090909090909095
4351,-0.004413291796469321,-0.004886179396386432,0.08632138114209827,-0.08632138114209827,0.02511880515953836,0.041666666666666664
4352,0.01505711318795433,0.016842280239379837,0.11952191235059761,-0.11952191235059761,0.038696537678207736,0.05303030303030303
4353,-0.002336448598130869,-0.0064355229333615815,0.046480743691899064,-0.046480743691899064,0.018329938900203666,0.03787878787878787
4354,0.022066458982346826,0.013200352226266476,0.0703851261620186,-0.0703851261620186,0.015614392396469792,0.04924242424242424
4355,-0.009345794392523402,-0.007697791568744654,0.1341301460823374,-0.1341301460823374,0.05023761031907672,0.0662878787878788
4356,-0.002336448598130795,-0.0014486804274462435,0.09694555112881804,-0.09694555112881804,0.04548540393754243,0.045454545454545456
4357,0.02492211838006227,0.025143536864124405,0.11686586985391767,-0.11686586985391767,0.0285132382892057,0.034090909090909095
4358,-0.026479750778816147,-0.03263005423094256,0.05710491367861881,-0.05710491367861881,0.051595383570943655,0.07196969696969698
4359,0.022845275181723745,0.020978157277997234,0.09428950863213818,-0.09428950863213818,0.010183299389002032,0.03787878787878788
4360,0.015057113187954293,0.013144126569642811,0.09960159362549803,-0.09960159362549803,0.027834351663272233,0.04924242424242425
4361,0.022585669781931477,0.021762972900564764,0.11155378486055778,-0.11155378486055778,0.018329938900203666,0.07575757575757575
4362,0.0005192107995846129,-0.007156507610320754,0.05843293492695878,-0.05843293492695878,0.014935505770536322,0.054924242424242424
4363,-0.011163032191069585,-0.012974071257737788,0.10756972111553782,-0.10756972111553782,0.05634758995247794,0.07954545454545454
4364,0.025181723779854615,0.014291743968692113,0.07436918990703852,-0.07436918990703852,-0.004752206381534281,0.04924242424242424
4365,-0.016614745586708207,-0.016888067344720592,0.06108897742363876,-0.06108897742363876,0.04752206381534283,0.04924242424242425
4366,0.009605399792315636,0.008703479316911733,0.11288180610889775,-0.11288180610889775,0.033944331296673465,0.07196969696969698
4367,0.027518172377985484,0.028819422512378456,0.09428950863213818,-0.09428950863213818,0.0176510522742702,0.02840909090909092
4368,0.0012980269989616062,-0.0019319182135784467,0.07569721115537849,-0.07569721115537849,0.025797691785471828,0.0303030303030303
4369,-0.02050882658359295,-0.0230847784492606,0.09030544488711816,-0.09030544488711816,0.057026476578411416,0.0909090909090909
4370,-0.009345794392523402,-0.009836202858242271,0.09030544488711822,-0.09030544488711822,0.044806517311608965,0.04356060606060607
4371,-0.008047767393561759,-0.00637982829801446,0.10225763612217793,-0.10225763612217793,0.05702647657841141,0.04356060606060606
4372,0.016874350986500513,0.017734632258879685,0.1035856573705179,-0.1035856573705179,0.009504412763068565,0.02651515151515151
4373,0.010643821391484934,0.004267947420102576,0.0796812749003984,-0.0796812749003984,0.020366598778004074,0.05303030303030303
