reference,comparison,metric,reference_mean,comparison_mean,difference,favorable_direction,oriented_improvement
rpg_complete,mrpg_unconstrained_between,expected_calibration_error,0.12476645664589822,0.12452719470404985,-0.0002392619418483677,-1,0.0002392619418483677
rpg_complete,mrpg_without_between,accuracy,0.7632398753894081,0.7622014537902388,-0.0010384215991692258,1,-0.0010384215991692258
rpg_complete,mrpg_without_between,macro_f1,0.7452187994261055,0.7439651332870693,-0.0012536661390362136,1,-0.0012536661390362136
rpg_complete,mrpg_without_between,target_recall,0.749003984063745,0.7622841965471447,0.013280212483399723,1,0.013280212483399723
rpg_complete,mrpg_without_between,target_miss_rate,0.250996015936255,0.23771580345285526,-0.013280212483399723,-1,0.013280212483399723
rpg_complete,mrpg_without_between,ti_to_target_intrusion_rate,0.09300746775288526,0.08825526137135098,-0.004752206381534285,-1,0.004752206381534285
rpg_complete,mrpg_without_between,metallic_to_target_intrusion_rate,0.11553030303030302,0.13825757575757575,0.02272727272727272,-1,-0.02272727272727272
rpg_complete,mrpg_without_between,direct_accuracy,0.7538940809968847,0.7518172377985463,-0.0020768431983384517,0,-0.0
rpg_complete,mrpg_without_between,mapped_accuracy,0.7622014537902388,0.7642782969885773,0.0020768431983384517,0,0.0
rpg_complete,mrpg_without_between,fused_accuracy,0.7632398753894081,0.7622014537902388,-0.0010384215991692258,1,-0.0010384215991692258
rpg_complete,mrpg_without_between,oracle_accuracy,0.7806334371754933,0.7816718587746625,0.0010384215991692258,0,0.0
rpg_complete,mrpg_without_between,expert_prediction_disagreement_rate,0.05581516095534787,0.05555555555555555,-0.00025960539979232033,0,-0.0
rpg_complete,mrpg_without_between,one_right_one_wrong_rate,0.045171339563862926,0.047248182762201454,0.002076843198338528,0,0.0
rpg_complete,mrpg_without_between,one_right_gate_selection_accuracy,0.5674521102364906,0.6032388663967612,0.035786756160270605,1,0.035786756160270605
rpg_complete,mrpg_without_between,mean_routing_regret_nll,0.08380460228452752,0.08215159164070612,-0.0016530106438213954,-1,0.0016530106438213954
rpg_complete,mrpg_without_between,complementarity_recovery,0.03270803270803328,-0.13206349206349116,-0.16477152477152446,1,-0.16477152477152446
rpg_complete,mrpg_without_between,brier_score,0.3742505973078113,0.37472679775611933,0.00047620044830803954,-1,-0.00047620044830803954
rpg_complete,mrpg_without_between,expected_calibration_error,0.12476645664589822,0.13073281619937693,0.005966359553478712,-1,-0.005966359553478712
mrpg_complete,mrpg_unconstrained_between,accuracy,0.7577881619937694,0.7616822429906542,0.003894080996884819,1,0.003894080996884819
mrpg_complete,mrpg_unconstrained_between,macro_f1,0.7434486531302279,0.745031982732288,0.0015833296020600907,1,0.0015833296020600907
mrpg_complete,mrpg_unconstrained_between,target_recall,0.7583001328021248,0.7556440903054449,-0.0026560424966799445,1,-0.0026560424966799445
mrpg_complete,mrpg_unconstrained_between,target_miss_rate,0.24169986719787517,0.24435590969455512,0.0026560424966799445,-1,-0.0026560424966799445
mrpg_complete,mrpg_unconstrained_between,ti_to_target_intrusion_rate,0.10047522063815342,0.08893414799728445,-0.011541072640868968,-1,0.011541072640868968
mrpg_complete,mrpg_unconstrained_between,metallic_to_target_intrusion_rate,0.10795454545454546,0.125,0.017045454545454544,-1,-0.017045454545454544
mrpg_complete,mrpg_unconstrained_between,direct_accuracy,0.75,0.7523364485981308,0.002336448598130758,0,0.0
mrpg_complete,mrpg_unconstrained_between,mapped_accuracy,0.7585669781931464,0.7666147455867082,0.008047767393561722,0,0.0
mrpg_complete,mrpg_unconstrained_between,fused_accuracy,0.7577881619937694,0.7616822429906542,0.003894080996884819,1,0.003894080996884819
mrpg_complete,mrpg_unconstrained_between,oracle_accuracy,0.7780373831775701,0.782969885773624,0.004932502596053934,0,0.0
mrpg_complete,mrpg_unconstrained_between,expert_prediction_disagreement_rate,0.058930425752855654,0.05685358255451713,-0.002076843198338521,0,-0.0
mrpg_complete,mrpg_unconstrained_between,one_right_one_wrong_rate,0.04750778816199377,0.046988577362409134,-0.0005192107995846337,0,-0.0
mrpg_complete,mrpg_unconstrained_between,one_right_gate_selection_accuracy,0.5950703603651324,0.6350103129764146,0.03993995261128225,1,0.03993995261128225
mrpg_complete,mrpg_unconstrained_between,mean_routing_regret_nll,0.08267792575285567,0.07983019288681205,-0.0028477328660436174,-1,0.0028477328660436174
mrpg_complete,mrpg_unconstrained_between,complementarity_recovery,-0.03656220322887025,-0.29795321637426697,-0.2613910131453967,1,-0.2613910131453967
mrpg_complete,mrpg_unconstrained_between,brier_score,0.3749582374135607,0.3665948435581688,-0.00836339385539192,-1,0.00836339385539192
mrpg_complete,mrpg_unconstrained_between,expected_calibration_error,0.14071077985462097,0.12452719470404985,-0.01618358515057111,-1,0.01618358515057111
mrpg_complete,mrpg_without_between,accuracy,0.7577881619937694,0.7622014537902388,0.004413291796469432,1,0.004413291796469432
mrpg_complete,mrpg_without_between,macro_f1,0.7434486531302279,0.7439651332870693,0.0005164801568413591,1,0.0005164801568413591
mrpg_complete,mrpg_without_between,target_recall,0.7583001328021248,0.7622841965471447,0.003984063745019917,1,0.003984063745019917
mrpg_complete,mrpg_without_between,target_miss_rate,0.24169986719787517,0.23771580345285526,-0.003984063745019917,-1,0.003984063745019917
mrpg_complete,mrpg_without_between,ti_to_target_intrusion_rate,0.10047522063815342,0.08825526137135098,-0.012219959266802444,-1,0.012219959266802444
mrpg_complete,mrpg_without_between,metallic_to_target_intrusion_rate,0.10795454545454546,0.13825757575757575,0.03030303030303029,-1,-0.03030303030303029
mrpg_complete,mrpg_without_between,direct_accuracy,0.75,0.7518172377985463,0.0018172377985462562,0,0.0
mrpg_complete,mrpg_without_between,mapped_accuracy,0.7585669781931464,0.7642782969885773,0.005711318795430853,0,0.0
mrpg_complete,mrpg_without_between,fused_accuracy,0.7577881619937694,0.7622014537902388,0.004413291796469432,1,0.004413291796469432
mrpg_complete,mrpg_without_between,oracle_accuracy,0.7780373831775701,0.7816718587746625,0.0036344755970924014,0,0.0
mrpg_complete,mrpg_without_between,expert_prediction_disagreement_rate,0.058930425752855654,0.05555555555555555,-0.003374870197300102,0,-0.0
mrpg_complete,mrpg_without_between,one_right_one_wrong_rate,0.04750778816199377,0.047248182762201454,-0.0002596053997923134,0,-0.0
mrpg_complete,mrpg_without_between,one_right_gate_selection_accuracy,0.5950703603651324,0.6032388663967612,0.008168506031628775,1,0.008168506031628775
mrpg_complete,mrpg_without_between,mean_routing_regret_nll,0.08267792575285567,0.08215159164070612,-0.000526334112149543,-1,0.000526334112149543
mrpg_complete,mrpg_without_between,complementarity_recovery,-0.03656220322887025,-0.13206349206349116,-0.09550128883462092,1,-0.09550128883462092
mrpg_complete,mrpg_without_between,brier_score,0.3749582374135607,0.37472679775611933,-0.00023143965744137907,-1,0.00023143965744137907
mrpg_complete,mrpg_without_between,expected_calibration_error,0.14071077985462097,0.13073281619937693,-0.009977963655244032,-1,0.009977963655244032
